match_id,team1,team2,winner,team1_winrate,team2_winrate,winrate_diff,team1_recent_form,team2_recent_form,form_diff,team1_avg_rnd_diff,team2_avg_rnd_diff,rnd_diff_diff,avg_map_rnd_diff,maps_won_team1,maps_won_team2,total_rnd_diff,total_score,team1_team_avg_rating,team2_team_avg_rating,team_avg_rating_diff,team1_team_avg_acs,team2_team_avg_acs,team_avg_acs_diff,team1_team_avg_KD,team2_team_avg_KD,team_avg_KD_diff,team1_team_avg_kast,team2_team_avg_kast,team_avg_kast_diff,team1_team_avg_adr,team2_team_avg_adr,team_avg_adr_diff,team1_team_avg_kpr,team2_team_avg_kpr,team_avg_kpr_diff,team1_team_avg_apr,team2_team_avg_apr,team_avg_apr_diff,team1_team_avg_fkpr,team2_team_avg_fkpr,team_avg_fkpr_diff,team1_norm_rating,team2_norm_rating,norm_rating_diff,team1_norm_acs,team2_norm_acs,norm_acs_diff,team1_norm_KD,team2_norm_KD,norm_KD_diff,team1_norm_kast,team2_norm_kast,norm_kast_diff,team1_norm_adr,team2_norm_adr,norm_adr_diff,team1_norm_kpr,team2_norm_kpr,norm_kpr_diff,team1_norm_apr,team2_norm_apr,norm_apr_diff,team1_norm_fkpr,team2_norm_fkpr,norm_fkpr_diff,team1_composite_score,team2_composite_score,composite_score_diff
587275,SLT Seongnam,Rex Regum Qeon,1,0.429,0.471,-0.043,0.429,0.4,0.029,-0.6,-5.8,5.2,1.3,2,1,4,3,1.0,1.1,-0.1,197.0,214.4,-17.4,1.0,1.08,-0.08,0.72,0.72,-0.0,132.0,140.2,-8.2,0.7,0.8,-0.1,0.25,0.27,-0.02,0.1,0.116,-0.016,0.0,0.503,-0.503,0.0,0.674,-0.674,0.0,0.448,-0.448,0.0,0.558,-0.558,0.0,0.716,-0.716,0.0,0.609,-0.609,0.0,-0.157,0.157,0.0,0.298,-0.298,0.0,0.429,-0.429
589962,Trace Esports,EDward Gaming,0,0.527,0.638,-0.111,0.4,0.2,0.2,-2.2,1.8,-4.0,-6.0,0,3,-18,3,1.0,1.0,-0.0,202.8,208.8,-6.0,1.0,1.04,-0.04,0.7,0.7,-0.0,131.5,135.7,-4.2,0.7,0.7,-0.0,0.23,0.26,-0.03,0.11,0.113,-0.003,-1.525,-0.502,-1.023,-0.789,-0.031,-0.758,-0.943,-0.122,-0.821,-1.317,-1.062,-0.255,-0.965,-0.157,-0.808,-0.606,-0.051,-0.555,-1.829,-0.467,-1.362,-0.173,0.092,-0.265,-0.993,-0.244,-0.749
587274,DRX,Rex Regum Qeon,0,0.619,0.464,0.155,0.5,0.4,0.1,-1.8,-5.0,3.2,-2.0,0,2,-4,2,1.0,1.1,-0.1,201.9,214.4,-12.5,1.01,1.08,-0.06,0.72,0.72,-0.0,131.8,140.2,-8.4,0.7,0.8,-0.0,0.27,0.27,0.0,0.108,0.116,-0.008,-0.798,0.503,-1.301,-0.902,0.674,-1.576,-0.691,0.448,-1.139,0.239,0.558,-0.319,-0.903,0.716,-1.619,-1.085,0.609,-1.694,-0.08,-0.157,0.077,-0.308,0.298,-0.606,-0.574,0.429,-1.003
587273,SLT Seongnam,Gen.G,0,0.5,0.635,-0.135,0.5,0.6,-0.1,0.6,3.4,-2.8,0.0,1,2,0,3,1.0,1.0,-0.0,197.0,202.6,-5.6,1.0,1.05,-0.05,0.72,0.72,0.0,132.0,132.5,-0.5,0.7,0.7,-0.0,0.25,0.27,-0.02,0.1,0.102,-0.002,0.0,-0.258,0.258,0.0,-0.814,0.814,0.0,0.045,-0.045,0.0,-0.078,0.078,0.0,-0.761,0.761,0.0,-0.606,0.606,0.0,-0.157,0.157,0.0,-0.842,0.842,0.0,-0.349,0.349
591980,FURIA,Sentinels,0,0.371,0.624,-0.253,0.2,0.5,-0.3,-16.6,2.8,-19.4,-6.5,0,2,-13,2,1.0,1.1,-0.0,214.9,213.8,1.1,1.07,1.1,-0.04,0.71,0.74,-0.02,139.2,140.3,-1.1,0.8,0.8,0.0,0.27,0.29,-0.02,0.132,0.106,0.026,0.047,1.111,-1.064,0.745,0.596,0.149,0.266,0.95,-0.684,-0.235,1.699,-1.934,0.527,0.735,-0.208,0.609,0.539,0.07,0.029,0.958,-0.929,1.443,-0.501,1.944,0.272,0.792,-0.52
591979,100 Thieves,FURIA,1,0.507,0.377,0.13,0.6,0.2,0.4,7.0,-17.6,24.6,4.0,2,1,12,3,1.1,1.0,0.0,219.4,214.9,4.5,1.09,1.07,0.03,0.73,0.71,0.02,141.4,139.2,2.2,0.8,0.8,0.0,0.27,0.27,0.0,0.13,0.132,-0.002,1.01,0.047,0.963,1.306,0.745,0.561,0.772,0.266,0.506,1.042,-0.235,1.277,0.955,0.527,0.428,1.23,0.609,0.621,0.029,0.029,0.0,1.308,1.443,-0.135,0.924,0.272,0.652
591978,100 Thieves,Shopify Rebellion Black,1,0.5,0.0,0.5,0.6,0.0,0.6,6.2,-10.5,16.7,5.0,2,1,15,3,1.1,1.0,0.1,219.4,197.0,22.4,1.09,1.0,0.09,0.73,0.72,0.01,141.4,132.0,9.4,0.8,0.7,0.1,0.27,0.25,0.02,0.13,0.1,0.03,1.01,0.0,1.01,1.306,0.0,1.306,0.772,0.0,0.772,1.042,0.0,1.042,0.955,0.0,0.955,1.23,0.0,1.23,0.029,0.0,0.029,1.308,0.0,1.308,0.924,0.0,0.924
591450,Karmine Corp GC,Nuxeria Esport,0,0.458,0.0,0.458,0.3,0.0,0.3,-4.8,-10.0,5.2,-8.5,0,2,-17,2,1.0,1.0,0.0,201.0,197.0,4.0,1.02,1.0,0.02,0.72,0.72,0.0,133.2,132.0,1.2,0.7,0.7,0.0,0.3,0.25,0.05,0.106,0.1,0.006,-0.612,0.0,-0.612,-1.021,0.0,-1.021,-0.557,0.0,-0.557,0.239,0.0,0.239,-0.622,0.0,-0.622,-0.9,0.0,-0.9,1.237,0.0,1.237,-0.501,0.0,-0.501,-0.497,0.0,-0.497
591446,BBL Esports,Galatasaray Esports,1,0.561,0.429,0.132,0.6,0.429,0.171,-1.6,2.8,-4.4,2.5,2,0,5,2,1.0,1.0,0.0,197.0,197.0,0.0,1.02,1.0,0.02,0.71,0.72,-0.01,129.7,132.0,-2.3,0.7,0.7,-0.0,0.29,0.25,0.04,0.102,0.1,0.002,-0.714,0.0,-0.714,-1.519,0.0,-1.519,-0.595,0.0,-0.595,-0.547,0.0,-0.547,-1.309,0.0,-1.309,-1.574,0.0,-1.574,0.865,0.0,0.865,-0.842,0.0,-0.842,-0.829,0.0,-0.829
591447,GIANTX,Gamax Esports,1,0.39,0.0,0.39,0.5,0.0,0.5,-7.6,0.0,-7.6,8.5,2,0,17,2,1.0,1.0,0.0,203.6,197.0,6.6,1.03,1.0,0.03,0.71,0.72,-0.01,134.0,132.0,2.0,0.7,0.7,0.0,0.28,0.25,0.03,0.104,0.1,0.004,-0.004,0.0,-0.004,-0.693,0.0,-0.693,-0.329,0.0,-0.329,-0.235,0.0,-0.235,-0.479,0.0,-0.479,-0.533,0.0,-0.533,0.215,0.0,0.215,-0.67,0.0,-0.67,-0.34,0.0,-0.34
591448,Karmine Corp,trashcan,1,0.464,0.0,0.464,0.6,0.0,0.6,-0.4,0.0,-0.4,4.0,2,0,8,2,1.1,1.0,0.1,215.5,197.0,18.5,1.13,1.0,0.13,0.72,0.72,0.0,140.8,132.0,8.8,0.8,0.7,0.1,0.25,0.25,-0.0,0.11,0.1,0.01,1.111,0.0,1.111,0.813,0.0,0.813,1.335,0.0,1.335,0.558,0.0,0.558,0.828,0.0,0.828,1.23,0.0,1.23,-1.272,0.0,-1.272,-0.173,0.0,-0.173,0.709,0.0,0.709
591449,ULF Esports,Oxuji,1,0.66,0.0,0.66,0.9,0.0,0.9,7.8,0.0,7.8,5.5,2,0,11,2,1.0,1.0,0.0,199.2,197.0,2.2,1.01,1.0,0.01,0.7,0.72,-0.02,130.7,132.0,-1.3,0.7,0.7,0.0,0.27,0.25,0.02,0.104,0.1,0.004,-0.967,0.0,-0.967,-1.248,0.0,-1.248,-0.787,0.0,-0.787,-1.165,0.0,-1.165,-1.108,0.0,-1.108,-1.048,0.0,-1.048,-0.064,0.0,-0.064,-0.67,0.0,-0.67,-0.839,0.0,-0.839
591458,Gentle Mates,Ramboot Club,1,0.508,1.0,-0.492,0.3,1.0,-0.7,-0.8,3.0,-3.8,7.0,1,0,7,1,1.0,1.0,0.0,209.4,197.0,12.4,1.06,1.0,0.06,0.71,0.72,-0.01,136.1,132.0,4.1,0.7,0.7,0.0,0.27,0.25,0.02,0.114,0.1,0.014,0.047,0.0,0.047,0.045,0.0,0.045,0.119,0.0,0.119,-0.391,0.0,-0.391,-0.071,0.0,-0.071,0.187,0.0,0.187,-0.25,0.0,-0.25,0.144,0.0,0.144,0.003,0.0,0.003
591454,Natus Vincere,Joblife,1,0.529,0.429,0.1,0.5,0.429,0.071,2.6,-3.8,6.4,3.0,1,0,3,1,1.1,1.0,0.1,217.1,197.0,20.1,1.11,1.0,0.11,0.72,0.72,0.0,142.0,132.0,10.0,0.8,0.7,0.1,0.27,0.25,0.02,0.118,0.1,0.018,1.06,0.0,1.06,1.013,0.0,1.013,0.985,0.0,0.985,0.558,0.0,0.558,1.063,0.0,1.063,1.093,0.0,1.093,0.029,0.0,0.029,0.449,0.0,0.449,0.831,0.0,0.831
591455,FUT Esports,Lost Puppies,1,0.564,1.0,-0.436,0.5,1.0,-0.5,0.2,13.0,-12.8,4.0,1,0,4,1,1.0,1.0,0.0,200.6,197.0,3.6,1.0,1.0,0.0,0.71,0.72,-0.01,131.7,132.0,-0.3,0.7,0.7,0.0,0.29,0.25,0.04,0.097,0.1,-0.003,-0.756,0.0,-0.756,-1.064,0.0,-1.064,-0.982,0.0,-0.982,-0.806,0.0,-0.806,-0.919,0.0,-0.919,-1.147,0.0,-1.147,0.85,0.0,0.85,-1.318,0.0,-1.318,-0.799,0.0,-0.799
591456,Team Vitality,Erah Esport,1,0.492,0.0,0.492,0.3,0.0,0.3,0.2,-12.0,12.2,10.0,1,0,10,1,1.1,1.0,0.1,222.3,197.0,25.3,1.16,1.0,0.16,0.73,0.72,0.01,144.0,132.0,12.0,0.8,0.7,0.1,0.28,0.25,0.03,0.126,0.1,0.026,1.618,0.0,1.618,1.679,0.0,1.679,1.848,0.0,1.848,0.88,0.0,0.88,1.453,0.0,1.453,1.636,0.0,1.636,0.401,0.0,0.401,1.031,0.0,1.031,1.328,0.0,1.328
589961,EDward Gaming,Bilibili Gaming,1,0.636,0.542,0.093,0.2,0.4,-0.2,-4.2,-4.6,0.4,7.5,2,0,15,2,1.0,1.0,0.0,208.8,198.4,10.4,1.04,0.98,0.07,0.7,0.72,-0.01,135.7,129.9,5.8,0.7,0.7,0.0,0.26,0.31,-0.04,0.113,0.108,0.005,-0.502,-0.562,0.06,-0.031,-1.347,1.316,-0.122,-1.456,1.334,-1.062,-0.078,-0.984,-0.157,-1.27,1.113,-0.051,-1.498,1.447,-0.467,1.608,-2.075,0.092,-0.335,0.427,-0.244,-0.745,0.501
587265,FNATIC,FULL SENSE,1,0.732,0.698,0.034,0.5,0.9,-0.4,-2.0,6.6,-8.6,3.0,2,1,9,3,1.0,1.1,-0.0,206.3,209.0,-2.7,1.07,1.08,-0.01,0.72,0.72,0.0,135.5,136.4,-0.9,0.7,0.8,-0.0,0.27,0.25,0.02,0.112,0.102,0.01,0.097,0.3,-0.203,-0.347,-0.0,-0.347,0.266,0.484,-0.218,0.08,0.08,0.0,-0.183,-0.009,-0.174,-0.171,0.748,-0.919,-0.157,-0.993,0.836,-0.013,-0.842,0.829,0.107,0.187,-0.08
587264,FULL SENSE,ZETA DIVISION,1,0.696,0.429,0.267,0.9,0.4,0.5,6.0,-5.4,11.4,4.0,2,0,8,2,1.1,1.0,0.0,209.0,206.9,2.1,1.08,1.0,0.08,0.72,0.71,0.01,136.4,135.2,1.2,0.8,0.7,0.0,0.25,0.28,-0.03,0.102,0.11,-0.008,0.3,-0.663,0.963,-0.0,-0.268,0.268,0.484,-0.943,1.427,0.08,-0.857,0.937,-0.009,-0.248,0.239,0.748,-0.171,0.919,-0.993,0.401,-1.394,-0.842,-0.173,-0.669,0.187,-0.481,0.668
589960,FunPlus Phoenix,Trace Esports,0,0.52,0.522,-0.001,0.5,0.4,0.1,2.8,-2.8,5.6,-1.3,1,2,-4,3,1.0,1.0,0.0,205.3,202.8,2.5,1.01,1.0,0.01,0.71,0.7,0.01,135.1,131.5,3.6,0.7,0.7,-0.0,0.27,0.23,0.03,0.114,0.11,0.004,-0.967,-1.525,0.558,-0.478,-0.789,0.311,-0.71,-0.943,0.233,-0.857,-1.317,0.46,-0.267,-0.965,0.698,-0.752,-0.606,-0.146,-0.343,-1.829,1.486,0.144,-0.173,0.317,-0.612,-0.993,0.381
587263,FNATIC,T1,0,0.739,0.546,0.192,0.6,0.4,0.2,2.0,-0.2,2.2,-7.0,0,2,-14,2,1.0,1.0,0.0,206.3,210.1,-3.8,1.07,1.06,0.0,0.72,0.71,0.0,135.5,136.2,-0.7,0.7,0.7,-0.0,0.27,0.27,0.0,0.112,0.112,0.0,0.097,-0.105,0.202,-0.347,0.128,-0.475,0.266,0.229,0.037,0.08,-0.235,0.315,-0.183,-0.044,-0.139,-0.171,0.044,-0.215,-0.157,-0.25,0.093,-0.013,-0.013,0.0,0.107,-0.017,0.124
591433,Karmine Corp,BONK,1,0.456,0.0,0.456,0.5,0.0,0.5,1.8,0.0,1.8,5.0,1,0,5,1,1.1,1.0,0.1,215.5,197.0,18.5,1.13,1.0,0.13,0.72,0.72,0.0,140.8,132.0,8.8,0.8,0.7,0.1,0.25,0.25,-0.0,0.11,0.1,0.01,1.111,0.0,1.111,0.813,0.0,0.813,1.335,0.0,1.335,0.558,0.0,0.558,0.828,0.0,0.828,1.23,0.0,1.23,-1.272,0.0,-1.272,-0.173,0.0,-0.173,0.709,0.0,0.709
591435,ULF Esports,Team Liquid Academy,1,0.652,1.0,-0.348,0.9,1.0,-0.1,8.2,5.0,3.2,4.0,1,0,4,1,1.0,1.0,0.0,199.2,197.0,2.2,1.01,1.0,0.01,0.7,0.72,-0.02,130.7,132.0,-1.3,0.7,0.7,0.0,0.27,0.25,0.02,0.104,0.1,0.004,-0.967,0.0,-0.967,-1.248,0.0,-1.248,-0.787,0.0,-0.787,-1.165,0.0,-1.165,-1.108,0.0,-1.108,-1.048,0.0,-1.048,-0.064,0.0,-0.064,-0.67,0.0,-0.67,-0.839,0.0,-0.839
591441,Team Vitality,Nuxeria Esport,1,0.484,0.0,0.484,0.2,0.0,0.2,-3.0,0.0,-3.0,10.0,1,0,10,1,1.1,1.0,0.1,222.3,197.0,25.3,1.16,1.0,0.16,0.73,0.72,0.01,144.0,132.0,12.0,0.8,0.7,0.1,0.28,0.25,0.03,0.126,0.1,0.026,1.618,0.0,1.618,1.679,0.0,1.679,1.848,0.0,1.848,0.88,0.0,0.88,1.453,0.0,1.453,1.636,0.0,1.636,0.401,0.0,0.401,1.031,0.0,1.031,1.328,0.0,1.328
591442,Natus Vincere,BLX CORP,1,0.522,0.0,0.522,0.5,0.0,0.5,1.2,0.0,1.2,3.0,1,0,3,1,1.1,1.0,0.1,217.1,197.0,20.1,1.11,1.0,0.11,0.72,0.72,0.0,142.0,132.0,10.0,0.8,0.7,0.1,0.27,0.25,0.02,0.118,0.1,0.018,1.06,0.0,1.06,1.013,0.0,1.013,0.985,0.0,0.985,0.558,0.0,0.558,1.063,0.0,1.063,1.093,0.0,1.093,0.029,0.0,0.029,0.449,0.0,0.449,0.831,0.0,0.831
591429,Gentle Mates,Galatasaray Esports,0,0.517,0.333,0.184,0.3,0.333,-0.033,-2.6,-1.4,-1.2,-3.0,0,1,-3,1,1.0,1.0,0.0,209.4,197.0,12.4,1.06,1.0,0.06,0.71,0.72,-0.01,136.1,132.0,4.1,0.7,0.7,0.0,0.27,0.25,0.02,0.114,0.1,0.014,0.047,0.0,0.047,0.045,0.0,0.045,0.119,0.0,0.119,-0.391,0.0,-0.391,-0.071,0.0,-0.071,0.187,0.0,0.187,-0.25,0.0,-0.25,0.144,0.0,0.144,0.003,0.0,0.003
591437,FUT Esports,GoFund4OmarHouse,1,0.56,0.0,0.56,0.4,0.0,0.4,-2.8,0.0,-2.8,9.0,1,0,9,1,1.0,1.0,0.0,200.6,197.0,3.6,1.0,1.0,0.0,0.71,0.72,-0.01,131.7,132.0,-0.3,0.7,0.7,0.0,0.29,0.25,0.04,0.097,0.1,-0.003,-0.756,0.0,-0.756,-1.064,0.0,-1.064,-0.982,0.0,-0.982,-0.806,0.0,-0.806,-0.919,0.0,-0.919,-1.147,0.0,-1.147,0.85,0.0,0.85,-1.318,0.0,-1.318,-0.799,0.0,-0.799
591438,Karmine Corp GC,Joblife,0,0.463,0.333,0.13,0.4,0.333,0.067,-4.2,-5.4,1.2,-10.0,0,1,-10,1,1.0,1.0,0.0,201.0,197.0,4.0,1.02,1.0,0.02,0.72,0.72,0.0,133.2,132.0,1.2,0.7,0.7,0.0,0.3,0.25,0.05,0.106,0.1,0.006,-0.612,0.0,-0.612,-1.021,0.0,-1.021,-0.557,0.0,-0.557,0.239,0.0,0.239,-0.622,0.0,-0.622,-0.9,0.0,-0.9,1.237,0.0,1.237,-0.501,0.0,-0.501,-0.497,0.0,-0.497
591421,Eternal Fire,Team Vitality,1,0.429,0.492,-0.063,0.429,0.2,0.229,-0.8,1.2,-2.0,2.0,1,0,2,1,1.0,1.1,-0.1,197.0,222.3,-25.3,1.0,1.16,-0.16,0.72,0.73,-0.01,132.0,144.0,-12.0,0.7,0.8,-0.1,0.25,0.28,-0.03,0.1,0.126,-0.026,0.0,1.618,-1.618,0.0,1.679,-1.679,0.0,1.848,-1.848,0.0,0.88,-0.88,0.0,1.453,-1.453,0.0,1.636,-1.636,0.0,0.401,-0.401,0.0,1.031,-1.031,0.0,1.328,-1.328
591422,3BL Esports,Karmine Corp,0,0.0,0.448,-0.448,0.0,0.5,-0.5,0.0,2.4,-2.4,-3.0,0,1,-3,1,1.0,1.1,-0.1,197.0,215.5,-18.5,1.0,1.13,-0.13,0.72,0.72,-0.0,132.0,140.8,-8.8,0.7,0.8,-0.1,0.25,0.25,0.0,0.1,0.11,-0.01,0.0,1.111,-1.111,0.0,0.813,-0.813,0.0,1.335,-1.335,0.0,0.558,-0.558,0.0,0.828,-0.828,0.0,1.23,-1.23,0.0,-1.272,1.272,0.0,-0.173,0.173,0.0,0.709,-0.709
591423,Team Liquid Academy,Natus Vincere,1,0.0,0.529,-0.529,0.0,0.5,-0.5,0.0,4.6,-4.6,5.0,1,0,5,1,1.0,1.1,-0.1,197.0,217.1,-20.1,1.0,1.11,-0.11,0.72,0.72,-0.0,132.0,142.0,-10.0,0.7,0.8,-0.1,0.25,0.27,-0.02,0.1,0.118,-0.018,0.0,1.06,-1.06,0.0,1.013,-1.013,0.0,0.985,-0.985,0.0,0.558,-0.558,0.0,1.063,-1.063,0.0,1.093,-1.093,0.0,0.029,-0.029,0.0,0.449,-0.449,0.0,0.831,-0.831
591412,Karmine Corp GC,Ramboot Club,0,0.469,0.0,0.469,0.5,0.0,0.5,-4.2,0.0,-4.2,-3.0,0,1,-3,1,1.0,1.0,0.0,201.0,197.0,4.0,1.02,1.0,0.02,0.72,0.72,0.0,133.2,132.0,1.2,0.7,0.7,0.0,0.3,0.25,0.05,0.106,0.1,0.006,-0.612,0.0,-0.612,-1.021,0.0,-1.021,-0.557,0.0,-0.557,0.239,0.0,0.239,-0.622,0.0,-0.622,-0.9,0.0,-0.9,1.237,0.0,1.237,-0.501,0.0,-0.501,-0.497,0.0,-0.497
591413,Galatasaray Esports,FUT Esports,1,0.2,0.566,-0.366,0.2,0.4,-0.2,-6.0,-3.8,-2.2,8.0,1,0,8,1,1.0,1.0,-0.0,197.0,200.6,-3.6,1.0,1.0,0.0,0.72,0.71,0.01,132.0,131.7,0.3,0.7,0.7,-0.0,0.25,0.29,-0.04,0.1,0.097,0.003,0.0,-0.756,0.756,0.0,-1.064,1.064,0.0,-0.982,0.982,0.0,-0.806,0.806,0.0,-0.919,0.919,0.0,-1.147,1.147,0.0,0.85,-0.85,0.0,-1.318,1.318,0.0,-0.799,0.799
591414,Joblife,BBL Esports,0,0.4,0.554,-0.154,0.4,0.5,-0.1,-3.8,-1.2,-2.6,-4.0,0,1,-4,1,1.0,1.0,-0.0,197.0,197.0,0.0,1.0,1.02,-0.02,0.72,0.71,0.01,132.0,129.7,2.3,0.7,0.7,0.0,0.25,0.29,-0.04,0.1,0.102,-0.002,0.0,-0.714,0.714,0.0,-1.519,1.519,0.0,-0.595,0.595,0.0,-0.547,0.547,0.0,-1.309,1.309,0.0,-1.574,1.574,0.0,0.865,-0.865,0.0,-0.842,0.842,0.0,-0.829,0.829
591418,Erah Esport,Gentle Mates,0,0.0,0.509,-0.509,0.0,0.3,-0.3,0.0,-6.6,6.6,-12.0,0,1,-12,1,1.0,1.0,-0.0,197.0,209.4,-12.4,1.0,1.06,-0.06,0.72,0.71,0.01,132.0,136.1,-4.1,0.7,0.7,-0.0,0.25,0.27,-0.02,0.1,0.114,-0.014,0.0,0.047,-0.047,0.0,0.045,-0.045,0.0,0.119,-0.119,0.0,-0.391,0.391,0.0,-0.071,0.071,0.0,0.187,-0.187,0.0,-0.25,0.25,0.0,0.144,-0.144,0.0,0.003,-0.003
587272,Rex Regum Qeon,Gen.G,0,0.471,0.631,-0.16,0.5,0.6,-0.1,-5.2,1.4,-6.6,-2.7,1,2,-8,3,1.1,1.0,0.0,214.4,202.6,11.8,1.08,1.05,0.02,0.72,0.72,0.01,140.2,132.5,7.7,0.8,0.7,0.0,0.27,0.27,0.0,0.116,0.102,0.014,0.503,-0.258,0.761,0.674,-0.814,1.488,0.448,0.045,0.403,0.558,-0.078,0.636,0.716,-0.761,1.477,0.609,-0.606,1.215,-0.157,-0.157,0.0,0.298,-0.842,1.14,0.429,-0.349,0.778
587271,DRX,SLT Seongnam,0,0.624,0.4,0.224,0.6,0.4,0.2,0.4,-2.2,2.6,-4.5,0,2,-9,2,1.0,1.0,0.0,201.9,197.0,4.9,1.01,1.0,0.01,0.72,0.72,0.0,131.8,132.0,-0.2,0.7,0.7,0.0,0.27,0.25,0.02,0.108,0.1,0.008,-0.798,0.0,-0.798,-0.902,0.0,-0.902,-0.691,0.0,-0.691,0.239,0.0,0.239,-0.903,0.0,-0.903,-1.085,0.0,-1.085,-0.08,0.0,-0.08,-0.308,0.0,-0.308,-0.574,0.0,-0.574
587262,T1,ZETA DIVISION,1,0.542,0.435,0.106,0.4,0.4,0.0,-3.6,-1.6,-2.0,6.0,2,0,12,2,1.0,1.0,0.0,210.1,206.9,3.2,1.06,1.0,0.06,0.71,0.71,0.01,136.2,135.2,1.0,0.7,0.7,0.0,0.27,0.28,-0.01,0.112,0.11,0.002,-0.105,-0.663,0.558,0.128,-0.268,0.396,0.229,-0.943,1.172,-0.235,-0.857,0.622,-0.044,-0.248,0.204,0.044,-0.171,0.215,-0.25,0.401,-0.651,-0.013,-0.173,0.16,-0.017,-0.481,0.464
587261,FNATIC,FULL SENSE,1,0.736,0.702,0.035,0.6,0.9,-0.3,2.6,8.8,-6.2,5.0,2,0,10,2,1.0,1.1,-0.0,206.3,209.0,-2.7,1.07,1.08,-0.01,0.72,0.72,0.0,135.5,136.4,-0.9,0.7,0.8,-0.0,0.27,0.25,0.02,0.112,0.102,0.01,0.097,0.3,-0.203,-0.347,-0.0,-0.347,0.266,0.484,-0.218,0.08,0.08,0.0,-0.183,-0.009,-0.174,-0.171,0.748,-0.919,-0.157,-0.993,0.836,-0.013,-0.842,0.829,0.107,0.187,-0.08
590032,LEVIATÁN,DRX,1,0.549,0.629,-0.08,0.7,0.7,0.0,0.4,2.8,-2.4,1.8,3,1,7,4,1.1,1.0,0.1,222.7,201.9,20.8,1.14,1.01,0.13,0.72,0.72,0.0,145.4,131.8,13.6,0.8,0.7,0.1,0.26,0.27,-0.01,0.142,0.108,0.034,1.314,-0.798,2.112,1.722,-0.902,2.624,1.644,-0.691,2.335,0.558,0.239,0.319,1.73,-0.903,2.633,1.569,-1.085,2.654,-0.714,-0.08,-0.634,2.091,-0.308,2.399,1.26,-0.574,1.834
590033,Bilibili Gaming,EDward Gaming,1,0.538,0.64,-0.102,0.4,0.3,0.1,-6.6,-5.0,-1.6,-1.7,2,1,-5,3,1.0,1.0,-0.0,198.4,208.8,-10.4,0.98,1.04,-0.07,0.72,0.7,0.01,129.9,135.7,-5.8,0.7,0.7,-0.0,0.31,0.26,0.04,0.108,0.113,-0.005,-0.562,-0.502,-0.06,-1.347,-0.031,-1.316,-1.456,-0.122,-1.334,-0.078,-1.062,0.984,-1.27,-0.157,-1.113,-1.498,-0.051,-1.447,1.608,-0.467,2.075,-0.335,0.092,-0.427,-0.745,-0.244,-0.501
581494,Team Liquid Brazil,Shopify Rebellion Gold,1,0.79,0.72,0.07,0.9,0.7,0.2,7.0,8.4,-1.4,0.2,3,2,1,5,1.1,1.1,0.0,207.6,206.9,0.7,1.07,1.06,0.01,0.73,0.73,-0.0,136.7,135.0,1.7,0.7,0.7,-0.0,0.32,0.3,0.02,0.094,0.102,-0.008,0.807,0.401,0.406,-0.182,-0.268,0.086,0.339,0.229,0.11,0.88,1.042,-0.162,0.041,-0.279,0.32,-0.315,-0.243,-0.072,2.352,1.423,0.929,-1.566,-0.842,-0.724,0.372,0.267,0.105
590031,DRX,EDward Gaming,1,0.626,0.645,-0.019,0.7,0.4,0.3,3.4,-4.6,8.0,3.0,2,0,6,2,1.0,1.0,-0.0,201.9,208.8,-6.9,1.01,1.04,-0.03,0.72,0.7,0.02,131.8,135.7,-3.9,0.7,0.7,-0.0,0.27,0.26,0.01,0.108,0.113,-0.005,-0.798,-0.502,-0.296,-0.902,-0.031,-0.871,-0.691,-0.122,-0.569,0.239,-1.062,1.301,-0.903,-0.157,-0.746,-1.085,-0.051,-1.034,-0.08,-0.467,0.387,-0.308,0.092,-0.4,-0.574,-0.244,-0.33
590030,LEVIATÁN,Bilibili Gaming,1,0.543,0.543,0.0,0.6,0.5,0.1,-2.0,-6.2,4.2,5.0,2,0,10,2,1.1,1.0,0.1,222.7,198.4,24.3,1.14,0.98,0.17,0.72,0.72,0.01,145.4,129.9,15.5,0.8,0.7,0.1,0.26,0.31,-0.05,0.142,0.108,0.034,1.314,-0.562,1.876,1.722,-1.347,3.069,1.644,-1.456,3.1,0.558,-0.078,0.636,1.73,-1.27,3.0,1.569,-1.498,3.067,-0.714,1.608,-2.322,2.091,-0.335,2.426,1.26,-0.745,2.005
590029,Wolves Esports,Bilibili Gaming,1,0.5,0.548,-0.048,0.4,0.5,-0.1,-3.2,-5.6,2.4,2.0,1,0,2,1,1.0,1.0,0.0,207.0,198.4,8.6,1.02,0.98,0.04,0.71,0.72,-0.01,134.8,129.9,4.9,0.7,0.7,0.0,0.27,0.31,-0.04,0.103,0.108,-0.005,-0.397,-0.562,0.165,-0.258,-1.347,1.089,-0.595,-1.456,0.861,-0.741,-0.078,-0.663,-0.326,-1.27,0.944,-0.533,-1.498,0.965,-0.041,1.608,-1.649,-0.799,-0.335,-0.464,-0.469,-0.745,0.276
