match_id,team1,team2,event,series,winner,score_diff,total_rnd_diff,num_maps,avg_round_diff,max_round_diff,min_round_diff,maps_played,t1_matches,t1_wins,t1_map_diff,t1_round_diff,t2_matches,t2_wins,t2_map_diff,t2_round_diff
573972,Akave Esports GC,MIBR GC,Game Changers 2025: Americas Last Chance Qualifier,Main Event–Round Robin,0,-2,-9,2,-4.5,-3,-6,Ascent|Abyss,2,0,-5,-31,60,39,35,316
573970,MIBR GC,Wadadaa,Game Changers 2025: Americas Last Chance Qualifier,Main Event–Round Robin,1,2,17,2,8.5,10,7,Sunset|Ascent,60,39,35,316,6,0,-10,-69
578676,KADILIMAN,Team Secret,Predator League 2026: Philippines,Group Stage–Round 2,1,1,3,1,3.0,3,3,Haven,1,1,1,3,60,29,-2,-16
578670,Team Secret,Xipto Esports,Predator League 2026: Philippines,Group Stage–Round 1,0,-1,-6,1,-6.0,-6,-6,Bind,60,29,-2,-16,2,1,0,1
556036,ENVY,TSM,VCT 2025: Americas Ascension,Playoffs–Grand Final,1,2,15,4,3.75,8,-2,Abyss|Sunset|Bind|Ascent,37,28,34,227,7,2,-4,-12
568922,Nova Esports GC,Ambitious Legend Gaming GC,Game Changers 2025: China Stage 2,Playoffs–Grand Final,1,2,3,4,0.75,5,-8,Abyss|Lotus|Sunset|Ascent,16,9,5,75,3,1,-2,-2
556035,TSM,ENVY,VCT 2025: Americas Ascension,Playoffs–Upper Final,0,-1,-4,3,-1.3333333333333333,9,-8,Lotus|Abyss|Haven,7,2,-4,-12,37,28,34,227
572112,Twisted Minds Orchid,GIANTX GC,Game Changers 2025: EMEA Stage 3,Playoffs–Lower Final,1,1,0,5,0.0,6,-12,Bind|Haven|Lotus|Sunset|Ascent,9,4,-2,11,78,45,19,135
568921,Nova Esports GC,Havoc & Yonder GC,Game Changers 2025: China Stage 2,Playoffs–Upper Final,1,1,12,3,4.0,9,-2,Sunset|Haven|Ascent,16,9,5,75,2,0,-3,-28
556034,Team Solid,ENVY,VCT 2025: Americas Ascension,Playoffs–Upper Semifinals,0,-1,-9,3,-3.0,7,-10,Lotus|Ascent|Bind,1,0,-1,-9,37,28,34,227
572109,Twisted Minds Orchid,G2 Gozen,Game Changers 2025: EMEA Stage 3,Playoffs–Upper Final,0,-1,-5,3,-1.6666666666666667,7,-6,Sunset|Corrode|Ascent,9,4,-2,11,119,85,100,657
572111,GIANTX GC,Karmine Corp GC,Game Changers 2025: EMEA Stage 3,Playoffs–Lower Round 1,1,1,7,3,2.333333333333333,7,-6,Bind|Abyss|Haven,78,45,19,135,82,38,-6,-42
556031,Stellae Gaming,ENVY,VCT 2025: Americas Ascension,Swiss Stage–Round 3,0,-1,-21,3,-7.0,2,-13,Abyss|Sunset|Bind,3,1,-1,-18,37,28,34,227
556029,TSM,ENVY,VCT 2025: Americas Ascension,Swiss Stage–Round 2 (1-0),1,1,11,3,3.6666666666666665,8,-2,Haven|Sunset|Abyss,7,2,-4,-12,37,28,34,227
556023,9z Team,ENVY,VCT 2025: Americas Ascension,Swiss Stage–Round 1,0,-2,-13,2,-6.5,-2,-11,Lotus|Sunset,1,0,-2,-13,37,28,34,227
572107,Twisted Minds Orchid,GIANTX GC,Game Changers 2025: EMEA Stage 3,Playoffs–Upper Semifinals,1,1,12,3,4.0,11,-3,Haven|Bind|Ascent,9,4,-2,11,78,45,19,135
572108,Karmine Corp GC,G2 Gozen,Game Changers 2025: EMEA Stage 3,Playoffs–Upper Semifinals,0,-1,-3,3,-1.0,5,-4,Sunset|Bind|Abyss,82,38,-6,-42,119,85,100,657
572105,AlQadsiah Corals,GIANTX GC,Game Changers 2025: EMEA Stage 3,Playoffs–Knockout Round,0,-2,-9,2,-4.5,-4,-5,Bind|Ascent,6,2,-5,-22,78,45,19,135
572106,G2 Gozen,SK Nebula,Game Changers 2025: EMEA Stage 3,Playoffs–Knockout Round,1,2,11,2,5.5,6,5,Sunset|Corrode,119,85,100,657,10,1,-13,-74
554535,Karmine Corp GC,AlQadsiah Corals,Game Changers 2025: EMEA Stage 3,Group Stage–Week 4,0,-1,-7,3,-2.333333333333333,2,-5,Ascent|Haven|Bind,82,38,-6,-42,6,2,-5,-22
554534,G2 Gozen,BLVKHVND,Game Changers 2025: EMEA Stage 3,Group Stage–Week 4,0,-2,-9,2,-4.5,-4,-5,Abyss|Haven,119,85,100,657,7,3,-1,-6
545624,Shopify Rebellion Gold,YFP X,Game Changers 2025: North America Stage 2,Main Event–Grand Final,1,3,20,3,6.666666666666667,9,2,Corrode|Abyss|Ascent,76,54,60,395,4,0,-7,-46
554532,GIANTX GC,BLVKHVND,Game Changers 2025: EMEA Stage 3,Group Stage–Week 4,0,-2,-15,2,-7.5,-7,-8,Lotus|Abyss,78,45,19,135,7,3,-1,-6
554529,Karmine Corp GC,G2 Gozen,Game Changers 2025: EMEA Stage 3,Group Stage–Week 4,1,2,10,2,5.0,8,2,Abyss|Haven,82,38,-6,-42,119,85,100,657
563494,ULF Esports,FUT Esports,Red Bull Home Ground 2025 EMEA Qualifiers,Türkiye–Grand Final,1,2,5,4,1.25,3,-2,Ascent|Sunset|Abyss|Bind,2,1,0,-11,99,57,12,98
555499,Xipto Esports GC,Ninetails,Game Changers 2025: Pacific,Main Event–Grand Final,1,2,13,4,3.25,7,-4,Bind|Abyss|Haven|Corrode,27,21,30,252,10,6,2,25
534748,Team Liquid Brazil,MIBR GC,Game Changers 2025: Brazil Finals,Main Event–Grand Final,1,1,2,5,0.4,3,-4,Sunset|Corrode|Haven|Abyss|Lotus,56,43,60,392,60,39,35,316
554525,GIANTX GC,G2 Gozen,Game Changers 2025: EMEA Stage 3,Group Stage–Week 3,0,-2,-16,2,-8.0,-6,-10,Haven|Corrode,78,45,19,135,119,85,100,657
554526,Karmine Corp GC,BLVKHVND,Game Changers 2025: EMEA Stage 3,Group Stage–Week 3,1,2,9,2,4.5,6,3,Lotus|Bind,82,38,-6,-42,7,3,-1,-6
555505,Ninetails,Team Falcons Vega,Game Changers 2025: Pacific,Main Event–Lower Final,1,1,16,5,3.2,8,-2,Ascent|Haven|Corrode|Lotus|Bind,10,6,2,25,21,9,-9,-50
545623,Shopify Rebellion Gold,YFP X,Game Changers 2025: North America Stage 2,Main Event–Upper Final,1,1,0,3,0.0,2,-4,Lotus|Sunset|Corrode,76,54,60,395,4,0,-7,-46
534754,MIBR GC,2Game Esports GC,Game Changers 2025: Brazil Finals,Main Event–Lower Final,1,3,16,3,5.333333333333333,7,4,Ascent|Sunset|Lotus,60,39,35,316,6,0,-15,-88
554521,Karmine Corp GC,GIANTX GC,Game Changers 2025: EMEA Stage 3,Group Stage–Week 3,1,2,14,2,7.0,8,6,Lotus|Bind,82,38,-6,-42,78,45,19,135
555498,Xipto Esports GC,Ninetails,Game Changers 2025: Pacific,Main Event–Upper Final,1,2,12,2,6.0,10,2,Haven|Lotus,27,21,30,252,10,6,2,25
534747,MIBR GC,Team Liquid Brazil,Game Changers 2025: Brazil Finals,Main Event–Upper Final,0,-2,-12,2,-6.0,-2,-10,Bind|Sunset,60,39,35,316,56,43,60,392
554517,Karmine Corp GC,SK Nebula,Game Changers 2025: EMEA Stage 3,Group Stage–Week 3,1,2,6,2,3.0,3,3,Corrode|Bind,82,38,-6,-42,10,1,-13,-74
554518,GIANTX GC,FMCL,Game Changers 2025: EMEA Stage 3,Group Stage–Week 3,1,1,3,3,1.0,6,-5,Corrode|Lotus|Haven,78,45,19,135,1,0,-1,-3
545621,Shopify Rebellion Gold,100 Thieves GC,Game Changers 2025: North America Stage 2,Main Event–Upper Semifinals,1,2,17,2,8.5,11,6,Ascent|Haven,76,54,60,395,2,0,-4,-28
554515,G2 Gozen,Zerance Mint,Game Changers 2025: EMEA Stage 3,Group Stage–Week 2,1,2,9,2,4.5,5,4,Bind|Abyss,119,85,100,657,8,0,-13,-89
554514,GIANTX GC,ZennIT Orange GC,Game Changers 2025: EMEA Stage 3,Group Stage–Week 2,1,1,13,3,4.333333333333333,11,-2,Sunset|Lotus|Haven,78,45,19,135,2,1,1,-8
554512,Karmine Corp GC,Twisted Minds Orchid,Game Changers 2025: EMEA Stage 3,Group Stage–Week 2,0,-2,-18,2,-9.0,-7,-11,Sunset|Haven,82,38,-6,-42,9,4,-2,11
555497,FENNEL GC,Ninetails,Game Changers 2025: Pacific,Main Event–Upper Semifinals,0,-1,-5,3,-1.6666666666666667,6,-7,Lotus|Haven|Abyss,2,0,-3,-19,10,6,2,25
545617,Shopify Rebellion Gold,Blue Otter GC,Game Changers 2025: North America Stage 2,Main Event–Upper Quarterfinals,1,1,6,3,2.0,6,-2,Abyss|Corrode|Ascent,76,54,60,395,1,0,-1,-6
554510,GIANTX GC,AlQadsiah Corals,Game Changers 2025: EMEA Stage 3,Group Stage–Week 2,0,-2,-17,2,-8.5,-7,-10,Corrode|Ascent,78,45,19,135,6,2,-5,-22
554509,G2 Gozen,Twisted Minds Orchid,Game Changers 2025: EMEA Stage 3,Group Stage–Week 2,1,2,6,2,3.0,4,2,Ascent|Corrode,119,85,100,657,9,4,-2,11
555496,Xipto Esports GC,Team Falcons Vega,Game Changers 2025: Pacific,Main Event–Upper Semifinals,1,2,4,2,2.0,2,2,Corrode|Ascent,27,21,30,252,21,9,-9,-50
555495,Ninetails,Asterisk Women,Game Changers 2025: Pacific,Main Event–Upper Quarterfinals,1,2,12,2,6.0,10,2,Corrode|Abyss,10,6,2,25,1,0,-2,-12
554507,G2 Gozen,ZennIT Orange GC,Game Changers 2025: EMEA Stage 3,Group Stage–Week 2,0,-2,-5,2,-2.5,-2,-3,Haven|Lotus,119,85,100,657,2,1,1,-8
554505,GIANTX GC,Twisted Minds Orchid,Game Changers 2025: EMEA Stage 3,Group Stage–Week 2,0,-2,-6,2,-3.0,-2,-4,Sunset|Haven,78,45,19,135,9,4,-2,11
555492,Xipto Esports GC,Rising Esports GC,Game Changers 2025: Pacific,Main Event–Upper Quarterfinals,1,2,22,2,11.0,11,11,Bind|Abyss,27,21,30,252,1,0,-2,-22
542272,NRG,FNATIC,Valorant Champions 2025,Playoffs–Grand Final,1,1,18,5,3.6,10,-5,Corrode|Lotus|Abyss|Ascent|Sunset,80,54,43,300,97,66,56,388
542279,FNATIC,DRX,Valorant Champions 2025,Playoffs–Lower Final,1,2,16,4,4.0,10,-5,Sunset|Corrode|Haven|Bind,97,66,56,388,118,70,27,178
542278,DRX,Paper Rex,Valorant Champions 2025,Playoffs–Lower Round 3,1,2,7,2,3.5,5,2,Ascent|Lotus,118,70,27,178,115,81,78,466
542270,FNATIC,NRG,Valorant Champions 2025,Playoffs–Upper Final,0,-2,-10,2,-5.0,-2,-8,Ascent|Abyss,97,66,56,388,80,54,43,300
542276,MIBR,DRX,Valorant Champions 2025,Playoffs–Lower Round 2,0,-1,-2,3,-0.6666666666666666,3,-3,Sunset|Ascent|Bind,62,29,-10,-82,118,70,27,178
542277,Paper Rex,Team Heretics,Valorant Champions 2025,Playoffs–Lower Round 2,1,1,7,3,2.333333333333333,9,-4,Ascent|Bind|Lotus,115,81,78,466,92,53,31,138
542269,MIBR,NRG,Valorant Champions 2025,Playoffs–Upper Semifinals,0,-1,5,3,1.6666666666666667,9,-2,Abyss|Haven|Corrode,62,29,-10,-82,80,54,43,300
542268,FNATIC,Paper Rex,Valorant Champions 2025,Playoffs–Upper Semifinals,1,1,10,3,3.333333333333333,9,-3,Bind|Haven|Lotus,97,66,56,388,115,81,78,466
542274,Team Heretics,GIANTX,Valorant Champions 2025,Playoffs–Lower Round 1,1,1,3,3,1.0,9,-10,Ascent|Lotus|Bind,92,53,31,138,46,21,-3,-117
542273,DRX,G2 Esports,Valorant Champions 2025,Playoffs–Lower Round 1,1,1,3,3,1.0,6,-6,Lotus|Abyss|Bind,118,70,27,178,104,64,41,285
542267,NRG,GIANTX,Valorant Champions 2025,Playoffs–Upper Quarterfinals,1,2,19,2,9.5,12,7,Haven|Lotus,80,54,43,300,46,21,-3,-117
542266,Team Heretics,MIBR,Valorant Champions 2025,Playoffs–Upper Quarterfinals,0,-2,-9,2,-4.5,-2,-7,Corrode|Sunset,92,53,31,138,62,29,-10,-82
542264,FNATIC,DRX,Valorant Champions 2025,Playoffs–Upper Quarterfinals,1,1,5,3,1.6666666666666667,8,-5,Haven|Ascent|Lotus,97,66,56,388,118,70,27,178
542265,Paper Rex,G2 Esports,Valorant Champions 2025,Playoffs–Upper Quarterfinals,1,1,2,3,0.6666666666666666,2,-2,Lotus|Corrode|Ascent,115,81,78,466,104,64,41,285
542204,MIBR,Rex Regum Qeon,Valorant Champions 2025,Group Stage–Decider (B),1,2,16,2,8.0,8,8,Corrode|Abyss,62,29,-10,-82,65,31,-5,-25
542215,T1,G2 Esports,Valorant Champions 2025,Group Stage–Decider (D),0,-2,-9,2,-4.5,-4,-5,Lotus|Corrode,94,53,15,133,104,64,41,285
542199,GIANTX,Xi Lai Gaming,Valorant Champions 2025,Group Stage–Decider (A),1,2,5,2,2.5,3,2,Bind|Ascent,46,21,-3,-117,60,35,18,93
542210,DRX,Team Liquid,Valorant Champions 2025,Group Stage–Decider (C),1,2,11,2,5.5,6,5,Corrode|Abyss,118,70,27,178,70,38,6,79
542214,G2 Esports,Dragon Ranger Gaming,Valorant Champions 2025,Group Stage–Elimination (D),1,2,12,2,6.0,6,6,Lotus|Abyss,104,64,41,285,56,23,-17,-164
542203,Bilibili Gaming,Rex Regum Qeon,Valorant Champions 2025,Group Stage–Elimination (B),0,-1,-8,3,-2.6666666666666665,6,-9,Sunset|Lotus|Abyss,104,52,5,-43,65,31,-5,-25
542198,Xi Lai Gaming,Sentinels,Valorant Champions 2025,Group Stage–Elimination (A),1,1,4,3,1.3333333333333333,5,-3,Abyss|Lotus|Haven,60,35,18,93,108,70,52,324
542209,Team Liquid,EDward Gaming,Valorant Champions 2025,Group Stage–Elimination (C),1,1,-1,3,-0.3333333333333333,7,-10,Sunset|Abyss|Bind,70,38,6,79,133,84,73,457
542202,MIBR,FNATIC,Valorant Champions 2025,Group Stage–Winner's (B),0,-1,-1,3,-0.3333333333333333,8,-6,Bind|Abyss|Haven,62,29,-10,-82,97,66,56,388
542213,Team Heretics,T1,Valorant Champions 2025,Group Stage–Winner's (D),1,2,5,2,2.5,3,2,Lotus|Sunset,92,53,31,138,94,53,15,133
542208,DRX,NRG,Valorant Champions 2025,Group Stage–Winner's (C),0,-1,5,3,1.6666666666666667,9,-2,Haven|Corrode|Lotus,118,70,27,178,80,54,43,300
542197,Paper Rex,GIANTX,Valorant Champions 2025,Group Stage–Winner's (A),1,1,8,3,2.6666666666666665,7,-2,Ascent|Lotus|Sunset,115,81,78,466,46,21,-3,-117
542201,Rex Regum Qeon,FNATIC,Valorant Champions 2025,Group Stage–Opening (B),0,-2,-9,2,-4.5,-3,-6,Ascent|Abyss,65,31,-5,-25,97,66,56,388
542200,Bilibili Gaming,MIBR,Valorant Champions 2025,Group Stage–Opening (B),0,-2,-15,2,-7.5,-4,-11,Haven|Corrode,104,52,5,-43,62,29,-10,-82
542211,G2 Esports,Team Heretics,Valorant Champions 2025,Group Stage–Opening (D),0,-2,-6,2,-3.0,-3,-3,Corrode|Lotus,104,64,41,285,92,53,31,138
542212,Dragon Ranger Gaming,T1,Valorant Champions 2025,Group Stage–Opening (D),0,-2,-4,2,-2.0,-2,-2,Lotus|Sunset,56,23,-17,-164,94,53,15,133
542205,Team Liquid,DRX,Valorant Champions 2025,Group Stage–Opening (C),0,-2,-8,2,-4.0,-3,-5,Abyss|Bind,70,38,6,79,118,70,27,178
542207,NRG,EDward Gaming,Valorant Champions 2025,Group Stage–Opening (C),1,2,4,2,2.0,2,2,Abyss|Corrode,80,54,43,300,133,84,73,457
542196,GIANTX,Sentinels,Valorant Champions 2025,Group Stage–Opening (A),1,1,6,3,2.0,9,-7,Corrode|Sunset|Haven,46,21,-3,-117,108,70,52,324
542195,Paper Rex,Xi Lai Gaming,Valorant Champions 2025,Group Stage–Opening (A),1,2,12,2,6.0,8,4,Bind|Sunset,115,81,78,466,60,35,18,93
534741,Team Liquid Brazil,Stellae Gaming GC,Game Changers 2025: Brazil Finals,Main Event–Upper Quarterfinals,1,2,19,2,9.5,10,9,Sunset|Haven,56,43,60,392,2,0,-4,-40
524943,LEVIATÁN GC,KRÜ BLAZE,Game Changers 2025: LATAM Main Event,South–Grand Final,0,-1,-12,5,-2.4,8,-10,Lotus|Haven|Ascent|Icebox|Corrode,8,2,-5,-53,48,39,62,506
534743,MIBR GC,Paintress,Game Changers 2025: Brazil Finals,Main Event–Upper Quarterfinals,1,2,22,2,11.0,12,10,Abyss|Haven,60,39,35,316,1,0,-2,-22
538575,Titan Esports Club,JDG Esports,China Evolution Series: Act 3,Main Event–Grand Final,0,-3,-15,3,-5.0,-2,-7,Lotus|Haven|Ascent,57,22,-25,-164,49,19,-10,-1
543173,Shopify Rebellion Gold,Prosperity Esports,Challengers 2025: North America ACE Stage 3,Promotion/Relegation–Round 3,0,-1,-4,3,-1.3333333333333333,10,-8,Haven|Sunset|Ascent,76,54,60,395,2,2,3,14
538576,FunPlus Phoenix,Wolves Esports,China Evolution Series: Act 3,Main Event–Consolation Final,0,-3,-8,3,-2.6666666666666665,-2,-3,Ascent|Haven|Sunset,94,48,-3,100,67,34,2,-36
543170,Shopify Rebellion Gold,Burger Boyz,Challengers 2025: North America ACE Stage 3,Promotion/Relegation–Round 2,0,-1,-4,3,-1.3333333333333333,2,-3,Sunset|Lotus|Ascent,76,54,60,395,2,1,-1,-6
538574,JDG Esports,Wolves Esports,China Evolution Series: Act 3,Main Event–Semifinals,1,1,9,3,3.0,9,-8,Lotus|Abyss|Haven,49,19,-10,-1,67,34,2,-36
538573,Titan Esports Club,FunPlus Phoenix,China Evolution Series: Act 3,Main Event–Semifinals,1,1,8,3,2.6666666666666665,7,-2,Sunset|Bind|Haven,57,22,-25,-164,94,48,-3,100
543169,SaD Esports,Shopify Rebellion Gold,Challengers 2025: North America ACE Stage 3,Promotion/Relegation–Round 1,1,1,9,3,3.0,8,-2,Corrode|Lotus|Ascent,3,2,1,11,76,54,60,395
532795,ENVY,TSM,Challengers 2025: North America ACE Stage 3,Playoffs–Grand Final,0,-2,-11,4,-2.75,6,-9,Sunset|Haven|Lotus|Ascent,37,28,34,227,7,2,-4,-12
524947,KRÜ BLAZE,Zen eSports GC,Game Changers 2025: LATAM Main Event,South–Lower Final,1,2,8,4,2.0,11,-9,Icebox|Sunset|Lotus|Bind,48,39,62,506,3,0,-5,-39
532794,ENVY,QoR,Challengers 2025: North America ACE Stage 3,Playoffs–Upper Final,1,2,17,2,8.5,10,7,Sunset|Ascent,37,28,34,227,5,2,-2,-5
524941,LEVIATÁN GC,KRÜ BLAZE,Game Changers 2025: LATAM Main Event,South–Upper Final,1,1,4,3,1.3333333333333333,7,-5,Bind|Icebox|Haven,8,2,-5,-53,48,39,62,506
530913,G2 Esports,NRG,VCT 2025: Americas Stage 2,Playoffs–Grand Final,1,3,10,3,3.333333333333333,5,2,Bind|Lotus|Ascent,104,64,41,285,80,54,43,300
530935,Team Liquid,GIANTX,VCT 2025: EMEA Stage 2,Playoffs–Grand Final,1,3,10,3,3.333333333333333,4,3,Bind|Lotus|Sunset,70,38,6,79,46,21,-3,-117
538572,All Gamers,Wolves Esports,China Evolution Series: Act 3,Main Event–Quarterfinals,0,-1,1,3,0.3333333333333333,7,-4,Lotus|Sunset|Ascent,45,13,-33,-253,67,34,2,-36
538571,Trace Esports,JDG Esports,China Evolution Series: Act 3,Main Event–Quarterfinals,0,-1,1,3,0.3333333333333333,10,-7,Lotus|Sunset|Haven,91,48,1,5,49,19,-10,-1
530365,Paper Rex,Rex Regum Qeon,VCT 2025: Pacific Stage 2,Playoffs–Grand Final,1,2,10,4,2.5,6,-7,Ascent|Lotus|Haven|Bind,115,81,78,466,65,31,-5,-25
530912,Sentinels,NRG,VCT 2025: Americas Stage 2,Playoffs–Lower Final,0,-2,-13,4,-3.25,3,-9,Lotus|Icebox|Sunset|Corrode,108,70,52,324,80,54,43,300
530934,BBL Esports,GIANTX,VCT 2025: EMEA Stage 2,Playoffs–Lower Final,0,-3,-23,3,-7.666666666666667,-5,-11,Ascent|Sunset|Bind,62,37,19,108,46,21,-3,-117
538570,FunPlus Phoenix,Nova Esports,China Evolution Series: Act 3,Main Event–Quarterfinals,1,1,9,3,3.0,9,-9,Lotus|Corrode|Haven,94,48,-3,100,66,30,-9,-22
538569,TYLOO,Titan Esports Club,China Evolution Series: Act 3,Main Event–Quarterfinals,0,-1,1,3,0.3333333333333333,10,-7,Corrode|Haven|Lotus,56,21,-27,-138,57,22,-25,-164
530364,TALON,Rex Regum Qeon,VCT 2025: Pacific Stage 2,Playoffs–Lower Final,0,-1,3,5,0.6,9,-7,Bind|Haven|Corrode|Icebox|Sunset,62,28,-9,-82,65,31,-5,-25
530911,NRG,Cloud9,VCT 2025: Americas Stage 2,Playoffs–Lower Round 3,1,1,11,3,3.6666666666666665,11,-3,Corrode|Lotus|Haven,80,54,43,300,83,43,-2,43
530910,Sentinels,G2 Esports,VCT 2025: Americas Stage 2,Playoffs–Upper Final,0,-2,-9,2,-4.5,-4,-5,Bind|Sunset,108,70,52,324,104,64,41,285
530933,GIANTX,Natus Vincere,VCT 2025: EMEA Stage 2,Playoffs–Lower Round 3,1,1,9,3,3.0,9,-7,Icebox|Sunset|Haven,46,21,-3,-117,65,33,-5,-9
530932,BBL Esports,Team Liquid,VCT 2025: EMEA Stage 2,Playoffs–Upper Final,0,-1,-2,3,-0.6666666666666666,3,-3,Ascent|Sunset|Bind,62,37,19,108,70,38,6,79
538568,Wolves Esports,Bilibili Gaming,China Evolution Series: Act 3,Main Event–Round of 12,1,1,8,3,2.6666666666666665,6,-2,Abyss|Corrode|Ascent,67,34,2,-36,104,52,5,-43
538567,JDG Esports,Xi Lai Gaming,China Evolution Series: Act 3,Main Event–Round of 12,1,2,17,2,8.5,10,7,Ascent|Lotus,49,19,-10,-1,60,35,18,93
538565,Titan Esports Club,Dragon Ranger Gaming,China Evolution Series: Act 3,Main Event–Round of 12,1,1,6,3,2.0,6,-2,Lotus|Haven|Sunset,57,22,-25,-164,56,23,-17,-164
538566,Nova Esports,EDward Gaming,China Evolution Series: Act 3,Main Event–Round of 12,1,2,14,2,7.0,10,4,Abyss|Ascent,66,30,-9,-22,133,84,73,457
532792,Cubert Academy,ENVY,Challengers 2025: North America ACE Stage 3,Playoffs–Upper Semifinals,0,-1,-10,3,-3.333333333333333,4,-12,Sunset|Haven|Lotus,9,3,-5,-31,37,28,34,227
524940,University War GC,KRÜ BLAZE,Game Changers 2025: LATAM Main Event,South–Upper Semifinals,0,-2,-15,2,-7.5,-7,-8,Sunset|Haven,5,1,-8,-65,48,39,62,506
530909,Cloud9,100 Thieves,VCT 2025: Americas Stage 2,Playoffs–Lower Round 2,1,2,6,2,3.0,4,2,Haven|Icebox,83,43,-2,43,68,33,2,42
530908,NRG,LEVIATÁN,VCT 2025: Americas Stage 2,Playoffs–Lower Round 2,1,2,22,2,11.0,11,11,Ascent|Icebox,80,54,43,300,75,41,21,76
530931,Team Heretics,Natus Vincere,VCT 2025: EMEA Stage 2,Playoffs–Lower Round 2,0,-2,-16,2,-8.0,-6,-10,Icebox|Haven,92,53,31,138,65,33,-5,-9
530930,GIANTX,FNATIC,VCT 2025: EMEA Stage 2,Playoffs–Lower Round 2,1,2,6,2,3.0,3,3,Lotus|Sunset,46,21,-3,-117,97,66,56,388
527582,Dragon Ranger Gaming,Bilibili Gaming,VCT 2025: China Stage 2,Playoffs–Grand Final,0,-2,-1,4,-0.25,11,-5,Sunset|Haven|Corrode|Lotus,56,23,-17,-164,104,52,5,-43
530905,100 Thieves,Evil Geniuses,VCT 2025: Americas Stage 2,Playoffs–Lower Round 1,1,2,11,2,5.5,9,2,Bind|Corrode,68,33,2,42,57,30,5,12
530904,LEVIATÁN,KRÜ Esports,VCT 2025: Americas Stage 2,Playoffs–Lower Round 1,1,1,0,3,0.0,5,-7,Lotus|Sunset|Haven,75,41,21,76,66,29,-9,-7
530927,Natus Vincere,Team Vitality,VCT 2025: EMEA Stage 2,Playoffs–Lower Round 1,1,2,8,2,4.0,6,2,Haven|Bind,65,33,-5,-9,62,32,1,56
530926,FNATIC,Karmine Corp,VCT 2025: EMEA Stage 2,Playoffs–Lower Round 1,1,1,5,3,1.6666666666666667,5,-2,Haven|Corrode|Bind,97,66,56,388,65,32,0,27
527588,Bilibili Gaming,EDward Gaming,VCT 2025: China Stage 2,Playoffs–Lower Final,1,2,12,4,3.0,6,-2,Bind|Haven|Lotus|Ascent,104,52,5,-43,133,84,73,457
530907,NRG,G2 Esports,VCT 2025: Americas Stage 2,Playoffs–Upper Semifinals,0,-1,-5,3,-1.6666666666666667,3,-6,Corrode|Sunset|Bind,80,54,43,300,104,64,41,285
530906,Sentinels,Cloud9,VCT 2025: Americas Stage 2,Playoffs–Upper Semifinals,1,1,2,3,0.6666666666666666,3,-4,Corrode|Icebox|Lotus,108,70,52,324,83,43,-2,43
530929,Team Liquid,GIANTX,VCT 2025: EMEA Stage 2,Playoffs–Upper Semifinals,1,1,9,3,3.0,9,-2,Sunset|Corrode|Ascent,70,38,6,79,46,21,-3,-117
530928,Team Heretics,BBL Esports,VCT 2025: EMEA Stage 2,Playoffs–Upper Semifinals,0,-2,-9,2,-4.5,-2,-7,Icebox|Ascent,92,53,31,138,62,37,19,108
527587,EDward Gaming,Xi Lai Gaming,VCT 2025: China Stage 2,Playoffs–Lower Round 3,1,2,10,2,5.0,8,2,Lotus|Corrode,133,84,73,457,60,35,18,93
527581,Dragon Ranger Gaming,Bilibili Gaming,VCT 2025: China Stage 2,Playoffs–Upper Final,1,1,1,3,0.3333333333333333,3,-4,Haven|Lotus|Sunset,56,23,-17,-164,104,52,5,-43
530903,G2 Esports,100 Thieves,VCT 2025: Americas Stage 2,Playoffs–Upper Round 1,1,2,17,2,8.5,9,8,Sunset|Haven,104,64,41,285,68,33,2,42
530902,LEVIATÁN,Cloud9,VCT 2025: Americas Stage 2,Playoffs–Upper Round 1,0,-1,-2,3,-0.6666666666666666,3,-3,Corrode|Haven|Lotus,75,41,21,76,83,43,-2,43
530925,GIANTX,Natus Vincere,VCT 2025: EMEA Stage 2,Playoffs–Upper Round 1,1,1,4,3,1.3333333333333333,7,-8,Bind|Haven|Ascent,46,21,-3,-117,65,33,-5,-9
530924,FNATIC,BBL Esports,VCT 2025: EMEA Stage 2,Playoffs–Upper Round 1,0,-1,-4,3,-1.3333333333333333,6,-6,Corrode|Ascent|Haven,97,66,56,388,62,37,19,108
527586,Xi Lai Gaming,All Gamers,VCT 2025: China Stage 2,Playoffs–Lower Round 2,1,1,13,3,4.333333333333333,12,-4,Ascent|Icebox|Lotus,60,35,18,93,45,13,-33,-253
